category	ID	term	count	genes	logFC	adj_pval	zscore
BP	GO:0009987	cellular process	67	HELPU_007403	-3.04347520591694	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_008127	-1.55309902472235	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_008393	-2.9122460846798	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_008812	2.73151644624334	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_008968	-2.02345133434675	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_009193	2.09918908497269	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_009352	4.12413121672208	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_009416	-2.52715620286993	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_009435	-0.860006844116897	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_009486	-1.58290366725651	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_010531	-1.91725629960388	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_010893	-0.889628500813292	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_011393	-1.57407581240864	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_011415	-2.68289107336461	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_011866	-1.48142206233804	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_011911	-0.778842660378482	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_011935	-1.08037277757108	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_012030	-1.40962428154055	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_012345	2.85405846897454	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_012627	1.65128393148138	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_014293	-3.35003012470806	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_014714	-3.63404799155085	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_014721	-1.3460669564435	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_014827	-1.01162288772236	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_014977	-1.70849138939572	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_015152	2.42782405031887	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_015487	1.48605615968545	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_015806	2.333457756256	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_016237	8.81247502280939	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_016689	6.59256488615438	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_017194	4.18130308706984	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_017295	6.96549538725587	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_017336	4.91161476377195	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_017437	1.47459866052822	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_017477	6.6800002872004	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_017653	-1.35153961103808	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_017720	-7.78179631267219	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_017797	-1.78976865707204	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_018554	-3.52462958960545	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_018993	1.90288275022315	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_020615	-6.87120569530046	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_020758	-2.47408021946142	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_021314	-7.14166971726539	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_021487	2.50197763899877	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_021507	-2.58324288077224	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_022105	-1.68716247897753	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_022272	1.97743304399318	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_022940	-1.433609857176	0.0099	-3.76103421711179
BP	GO:0009987	cellular process	67	HELPU_023783	-3.26784711104777	0.0099	-3.76103421711179
BP	GO:0010193	response to ozone	3	HELPU_001984	-1.67393294366133	0.0103	3.79314269839233
BP	GO:0010193	response to ozone	3	HELPU_012627	1.65128393148138	0.0103	3.79314269839233
BP	GO:0010193	response to ozone	3	HELPU_016689	6.59256488615438	0.0103	3.79314269839233
BP	GO:0031408	oxylipin biosynthetic process	2	HELPU_002956	-1.20084249296369	0.0104	-2.63609315807856
BP	GO:0031408	oxylipin biosynthetic process	2	HELPU_009416	-2.52715620286993	0.0104	-2.63609315807856
BP	GO:0006499	N-terminal protein myristoylation	1	HELPU_009193	2.09918908497269	0.0144	2.09918908497269
BP	GO:0034355	NAD salvage	1	HELPU_010893	-0.889628500813292	0.0144	-0.889628500813292
BP	GO:2000786	positive regulation of autophagosome ass...	1	HELPU_015152	2.42782405031887	0.0192	2.42782405031887
BP	GO:0006788	heme oxidation	1	HELPU_009416	-2.52715620286993	0.0192	-2.52715620286993
BP	GO:0010124	phenylacetate catabolic process	1	HELPU_002956	-1.20084249296369	0.0192	-1.20084249296369
BP	GO:0010111	glyoxysome organization	1	HELPU_002956	-1.20084249296369	0.0192	-1.20084249296369
BP	GO:0008615	pyridoxine biosynthetic process	1	HELPU_000738	2.11710398458897	0.0192	2.11710398458897
BP	GO:0060862	negative regulation of floral organ absc...	1	HELPU_021507	-2.58324288077224	0.0192	-2.58324288077224
BP	GO:0043482	cellular pigment accumulation	1	HELPU_015152	2.42782405031887	0.0192	2.42782405031887
BP	GO:0006970	response to osmotic stress	15	HELPU_000044	-1.14807422513949	0.0208	1.46098159250851
BP	GO:0006970	response to osmotic stress	15	HELPU_000738	2.11710398458897	0.0208	1.46098159250851
BP	GO:0006970	response to osmotic stress	15	HELPU_000930	-1.05940617852064	0.0208	1.46098159250851
BP	GO:0006970	response to osmotic stress	15	HELPU_001984	-1.67393294366133	0.0208	1.46098159250851
BP	GO:0006970	response to osmotic stress	15	HELPU_005674	-4.95760379750153	0.0208	1.46098159250851
BP	GO:0006970	response to osmotic stress	15	HELPU_009193	2.09918908497269	0.0208	1.46098159250851
BP	GO:0006970	response to osmotic stress	15	HELPU_009352	4.12413121672208	0.0208	1.46098159250851
BP	GO:0006970	response to osmotic stress	15	HELPU_009486	-1.58290366725651	0.0208	1.46098159250851
BP	GO:0006970	response to osmotic stress	15	HELPU_010531	-1.91725629960388	0.0208	1.46098159250851
BP	GO:0006970	response to osmotic stress	15	HELPU_014827	-1.01162288772236	0.0208	1.46098159250851
BP	GO:0006970	response to osmotic stress	15	HELPU_016237	8.81247502280939	0.0208	1.46098159250851
BP	GO:0006970	response to osmotic stress	15	HELPU_017336	4.91161476377195	0.0208	1.46098159250851
BP	GO:0006970	response to osmotic stress	15	HELPU_018554	-3.52462958960545	0.0208	1.46098159250851
BP	GO:0006970	response to osmotic stress	15	HELPU_018993	1.90288275022315	0.0208	1.46098159250851
BP	GO:0006970	response to osmotic stress	15	HELPU_022940	-1.433609857176	0.0208	1.46098159250851
BP	GO:0009789	positive regulation of abscisic acid-act...	3	HELPU_000044	-1.14807422513949	0.0212	3.73173712714497
BP	GO:0009789	positive regulation of abscisic acid-act...	3	HELPU_002956	-1.20084249296369	0.0212	3.73173712714497
BP	GO:0009789	positive regulation of abscisic acid-act...	3	HELPU_016237	8.81247502280939	0.0212	3.73173712714497
BP	GO:0098734	macromolecule depalmitoylation	1	HELPU_016811	-2.81614098928401	0.0239	-2.81614098928401
BP	GO:0006516	glycoprotein catabolic process	1	HELPU_014337	-4.5797256331553	0.0239	-4.5797256331553
BP	GO:0075733	intracellular transport of virus	1	HELPU_009193	2.09918908497269	0.0239	2.09918908497269
BP	GO:0009828	plant-type cell wall loosening	2	HELPU_011415	-2.68289107336461	0.0243	-0.854391758772867
BP	GO:0009828	plant-type cell wall loosening	2	HELPU_017437	1.47459866052822	0.0243	-0.854391758772867
BP	GO:0010359	regulation of anion channel activity	2	HELPU_000044	-1.14807422513949	0.0252	5.41954977776397
BP	GO:0010359	regulation of anion channel activity	2	HELPU_016237	8.81247502280939	0.0252	5.41954977776397
BP	GO:0009607	response to biotic stimulus	22	HELPU_000044	-1.14807422513949	0.0279	-1.38354245542058
BP	GO:0009607	response to biotic stimulus	22	HELPU_000643	-2.10707263991323	0.0279	-1.38354245542058
BP	GO:0009607	response to biotic stimulus	22	HELPU_001984	-1.67393294366133	0.0279	-1.38354245542058
BP	GO:0009607	response to biotic stimulus	22	HELPU_002037	-3.62276275030512	0.0279	-1.38354245542058
BP	GO:0009607	response to biotic stimulus	22	HELPU_006504	-1.1573404324735	0.0279	-1.38354245542058
BP	GO:0009607	response to biotic stimulus	22	HELPU_008127	-1.55309902472235	0.0279	-1.38354245542058
BP	GO:0009607	response to biotic stimulus	22	HELPU_008812	2.73151644624334	0.0279	-1.38354245542058
BP	GO:0009607	response to biotic stimulus	22	HELPU_009193	2.09918908497269	0.0279	-1.38354245542058
BP	GO:0009607	response to biotic stimulus	22	HELPU_009352	4.12413121672208	0.0279	-1.38354245542058
BP	GO:0009607	response to biotic stimulus	22	HELPU_009416	-2.52715620286993	0.0279	-1.38354245542058
BP	GO:0009607	response to biotic stimulus	22	HELPU_009435	-0.860006844116897	0.0279	-1.38354245542058
BP	GO:0009607	response to biotic stimulus	22	HELPU_009486	-1.58290366725651	0.0279	-1.38354245542058
BP	GO:0009607	response to biotic stimulus	22	HELPU_011393	-1.57407581240864	0.0279	-1.38354245542058
BP	GO:0009607	response to biotic stimulus	22	HELPU_012627	1.65128393148138	0.0279	-1.38354245542058
BP	GO:0009607	response to biotic stimulus	22	HELPU_014721	-1.3460669564435	0.0279	-1.38354245542058
BP	GO:0009607	response to biotic stimulus	22	HELPU_014827	-1.01162288772236	0.0279	-1.38354245542058
BP	GO:0009607	response to biotic stimulus	22	HELPU_015152	2.42782405031887	0.0279	-1.38354245542058
BP	GO:0009607	response to biotic stimulus	22	HELPU_015280	-3.34390866446261	0.0279	-1.38354245542058
BP	GO:0009607	response to biotic stimulus	22	HELPU_017295	6.96549538725587	0.0279	-1.38354245542058
BP	GO:0009607	response to biotic stimulus	22	HELPU_018554	-3.52462958960545	0.0279	-1.38354245542058
BP	GO:0009607	response to biotic stimulus	22	HELPU_022272	1.97743304399318	0.0279	-1.38354245542058
BP	GO:0009607	response to biotic stimulus	22	HELPU_022940	-1.433609857176	0.0279	-1.38354245542058
BP	GO:0006995	cellular response to nitrogen starvation	2	HELPU_008127	-1.55309902472235	0.0281	0.618523997272876
BP	GO:0006995	cellular response to nitrogen starvation	2	HELPU_015152	2.42782405031887	0.0281	0.618523997272876
BP	GO:0032012	regulation of ARF protein signal transdu...	1	HELPU_009435	-0.860006844116897	0.0287	-0.860006844116897
BP	GO:0035865	cellular response to potassium ion	1	HELPU_009193	2.09918908497269	0.0287	2.09918908497269
BP	GO:0008219	cell death	5	HELPU_005674	-4.95760379750153	0.0317	-6.01709003047361
BP	GO:0008219	cell death	5	HELPU_009416	-2.52715620286993	0.0317	-6.01709003047361
BP	GO:0008219	cell death	5	HELPU_014827	-1.01162288772236	0.0317	-6.01709003047361
BP	GO:0008219	cell death	5	HELPU_018554	-3.52462958960545	0.0317	-6.01709003047361
BP	GO:0008219	cell death	5	HELPU_022940	-1.433609857176	0.0317	-6.01709003047361
BP	GO:0001676	long-chain fatty acid metabolic process	3	HELPU_002956	-1.20084249296369	0.0326	-0.408128324450263
BP	GO:0001676	long-chain fatty acid metabolic process	3	HELPU_006504	-1.1573404324735	0.0326	-0.408128324450263
BP	GO:0001676	long-chain fatty acid metabolic process	3	HELPU_012627	1.65128393148138	0.0326	-0.408128324450263
BP	GO:0006004	fucose metabolic process	2	HELPU_006056	-1.68583737976748	0.033	-4.43042209438931
BP	GO:0006004	fucose metabolic process	2	HELPU_014337	-4.5797256331553	0.033	-4.43042209438931
BP	GO:0009695	jasmonic acid biosynthetic process	2	HELPU_002956	-1.20084249296369	0.033	0.318510195703282
BP	GO:0009695	jasmonic acid biosynthetic process	2	HELPU_012627	1.65128393148138	0.033	0.318510195703282
BP	GO:0090549	response to carbon starvation	1	HELPU_015152	2.42782405031887	0.0334	2.42782405031887
BP	GO:0045471	response to ethanol	1	HELPU_008127	-1.55309902472235	0.0334	-1.55309902472235
BP	GO:0098542	defense response to other organism	17	HELPU_000044	-1.14807422513949	0.0364	-2.39418769156404
BP	GO:0098542	defense response to other organism	17	HELPU_001984	-1.67393294366133	0.0364	-2.39418769156404
BP	GO:0098542	defense response to other organism	17	HELPU_002037	-3.62276275030512	0.0364	-2.39418769156404
BP	GO:0098542	defense response to other organism	17	HELPU_006504	-1.1573404324735	0.0364	-2.39418769156404
BP	GO:0098542	defense response to other organism	17	HELPU_008127	-1.55309902472235	0.0364	-2.39418769156404
BP	GO:0098542	defense response to other organism	17	HELPU_009193	2.09918908497269	0.0364	-2.39418769156404
BP	GO:0098542	defense response to other organism	17	HELPU_009416	-2.52715620286993	0.0364	-2.39418769156404
BP	GO:0098542	defense response to other organism	17	HELPU_009435	-0.860006844116897	0.0364	-2.39418769156404
BP	GO:0098542	defense response to other organism	17	HELPU_009486	-1.58290366725651	0.0364	-2.39418769156404
BP	GO:0098542	defense response to other organism	17	HELPU_011393	-1.57407581240864	0.0364	-2.39418769156404
BP	GO:0098542	defense response to other organism	17	HELPU_012627	1.65128393148138	0.0364	-2.39418769156404
BP	GO:0098542	defense response to other organism	17	HELPU_014721	-1.3460669564435	0.0364	-2.39418769156404
BP	GO:0098542	defense response to other organism	17	HELPU_014827	-1.01162288772236	0.0364	-2.39418769156404
BP	GO:0098542	defense response to other organism	17	HELPU_015152	2.42782405031887	0.0364	-2.39418769156404
BP	GO:0098542	defense response to other organism	17	HELPU_017295	6.96549538725587	0.0364	-2.39418769156404
BP	GO:0098542	defense response to other organism	17	HELPU_018554	-3.52462958960545	0.0364	-2.39418769156404
BP	GO:0098542	defense response to other organism	17	HELPU_022940	-1.433609857176	0.0364	-2.39418769156404
BP	GO:0042823	pyridoxal phosphate biosynthetic process	1	HELPU_000738	2.11710398458897	0.038	2.11710398458897
BP	GO:0071485	cellular response to absence of light	1	HELPU_000044	-1.14807422513949	0.038	-1.14807422513949
BP	GO:1903401	L-lysine transmembrane transport	1	HELPU_000643	-2.10707263991323	0.038	-2.10707263991323
BP	GO:0060776	simple leaf morphogenesis	1	HELPU_007403	-3.04347520591694	0.038	-3.04347520591694
BP	GO:0051511	negative regulation of unidimensional ce...	1	HELPU_009193	2.09918908497269	0.038	2.09918908497269
BP	GO:0031222	arabinan catabolic process	1	HELPU_011393	-1.57407581240864	0.0427	-1.57407581240864
BP	GO:0035336	long-chain fatty-acyl-CoA metabolic proc...	1	HELPU_018993	1.90288275022315	0.0427	1.90288275022315
BP	GO:0071281	cellular response to iron ion	1	HELPU_009193	2.09918908497269	0.0427	2.09918908497269
BP	GO:0015706	nitrate transmembrane transport	2	HELPU_005943	1.64074035201645	0.0439	2.92934398399037
BP	GO:0015706	nitrate transmembrane transport	2	HELPU_021487	2.50197763899877	0.0439	2.92934398399037
BP	GO:0009651	response to salt stress	10	HELPU_000044	-1.14807422513949	0.0452	2.14363773698935
BP	GO:0009651	response to salt stress	10	HELPU_000738	2.11710398458897	0.0452	2.14363773698935
BP	GO:0009651	response to salt stress	10	HELPU_000930	-1.05940617852064	0.0452	2.14363773698935
BP	GO:0009651	response to salt stress	10	HELPU_009193	2.09918908497269	0.0452	2.14363773698935
BP	GO:0009651	response to salt stress	10	HELPU_009486	-1.58290366725651	0.0452	2.14363773698935
BP	GO:0009651	response to salt stress	10	HELPU_010531	-1.91725629960388	0.0452	2.14363773698935
BP	GO:0009651	response to salt stress	10	HELPU_014827	-1.01162288772236	0.0452	2.14363773698935
BP	GO:0009651	response to salt stress	10	HELPU_016237	8.81247502280939	0.0452	2.14363773698935
BP	GO:0009651	response to salt stress	10	HELPU_018993	1.90288275022315	0.0452	2.14363773698935
BP	GO:0009651	response to salt stress	10	HELPU_022940	-1.433609857176	0.0452	2.14363773698935
BP	GO:0009617	response to bacterium	13	HELPU_000044	-1.14807422513949	0.0472	2.05970817211137
BP	GO:0009617	response to bacterium	13	HELPU_001984	-1.67393294366133	0.0472	2.05970817211137
BP	GO:0009617	response to bacterium	13	HELPU_002037	-3.62276275030512	0.0472	2.05970817211137
BP	GO:0009617	response to bacterium	13	HELPU_009193	2.09918908497269	0.0472	2.05970817211137
BP	GO:0009617	response to bacterium	13	HELPU_009352	4.12413121672208	0.0472	2.05970817211137
BP	GO:0009617	response to bacterium	13	HELPU_009486	-1.58290366725651	0.0472	2.05970817211137
BP	GO:0009617	response to bacterium	13	HELPU_012627	1.65128393148138	0.0472	2.05970817211137
BP	GO:0009617	response to bacterium	13	HELPU_014721	-1.3460669564435	0.0472	2.05970817211137
BP	GO:0009617	response to bacterium	13	HELPU_014827	-1.01162288772236	0.0472	2.05970817211137
BP	GO:0009617	response to bacterium	13	HELPU_015152	2.42782405031887	0.0472	2.05970817211137
BP	GO:0009617	response to bacterium	13	HELPU_017295	6.96549538725587	0.0472	2.05970817211137
BP	GO:0009617	response to bacterium	13	HELPU_022272	1.97743304399318	0.0472	2.05970817211137
BP	GO:0009617	response to bacterium	13	HELPU_022940	-1.433609857176	0.0472	2.05970817211137
BP	GO:0120029	proton export across plasma membrane	1	HELPU_012030	-1.40962428154055	0.0473	-1.40962428154055
BP	GO:0010601	positive regulation of auxin biosyntheti...	1	HELPU_009486	-1.58290366725651	0.0473	-1.58290366725651
BP	GO:0043001	Golgi to plasma membrane protein transpo...	1	HELPU_009435	-0.860006844116897	0.0473	-0.860006844116897
BP	GO:0071554	cell wall organization or biogenesis	9	HELPU_006056	-1.68583737976748	0.049	-0.39645334079165
BP	GO:0071554	cell wall organization or biogenesis	9	HELPU_011393	-1.57407581240864	0.049	-0.39645334079165
BP	GO:0071554	cell wall organization or biogenesis	9	HELPU_011415	-2.68289107336461	0.049	-0.39645334079165
BP	GO:0071554	cell wall organization or biogenesis	9	HELPU_012345	2.85405846897454	0.049	-0.39645334079165
BP	GO:0071554	cell wall organization or biogenesis	9	HELPU_015487	1.48605615968545	0.049	-0.39645334079165
BP	GO:0071554	cell wall organization or biogenesis	9	HELPU_017437	1.47459866052822	0.049	-0.39645334079165
BP	GO:0071554	cell wall organization or biogenesis	9	HELPU_017653	-1.35153961103808	0.049	-0.39645334079165
BP	GO:0071554	cell wall organization or biogenesis	9	HELPU_022105	-1.68716247897753	0.049	-0.39645334079165
BP	GO:0071554	cell wall organization or biogenesis	9	HELPU_022272	1.97743304399318	0.049	-0.39645334079165
BP	GO:0016139	glycoside catabolic process	1	HELPU_014337	-4.5797256331553	0.0519	-4.5797256331553
BP	GO:0071732	cellular response to nitric oxide	1	HELPU_009352	4.12413121672208	0.0519	4.12413121672208
BP	GO:0009860	pollen tube growth	5	HELPU_001304	-2.63053786967751	0.0546	2.89412015938823
BP	GO:0009860	pollen tube growth	5	HELPU_002956	-1.20084249296369	0.0546	2.89412015938823
BP	GO:0009860	pollen tube growth	5	HELPU_014827	-1.01162288772236	0.0546	2.89412015938823
BP	GO:0009860	pollen tube growth	5	HELPU_016237	8.81247502280939	0.0546	2.89412015938823
BP	GO:0009860	pollen tube growth	5	HELPU_021487	2.50197763899877	0.0546	2.89412015938823
BP	GO:0009414	response to water deprivation	8	HELPU_000044	-1.14807422513949	0.0569	1.79193943120586
BP	GO:0009414	response to water deprivation	8	HELPU_009193	2.09918908497269	0.0569	1.79193943120586
BP	GO:0009414	response to water deprivation	8	HELPU_009486	-1.58290366725651	0.0569	1.79193943120586
BP	GO:0009414	response to water deprivation	8	HELPU_012030	-1.40962428154055	0.0569	1.79193943120586
BP	GO:0009414	response to water deprivation	8	HELPU_014721	-1.3460669564435	0.0569	1.79193943120586
BP	GO:0009414	response to water deprivation	8	HELPU_014827	-1.01162288772236	0.0569	1.79193943120586
BP	GO:0009414	response to water deprivation	8	HELPU_017295	6.96549538725587	0.0569	1.79193943120586
BP	GO:0009414	response to water deprivation	8	HELPU_021487	2.50197763899877	0.0569	1.79193943120586
BP	GO:1990069	stomatal opening	3	HELPU_000044	-1.14807422513949	0.0596	-2.96812389393366
BP	GO:1990069	stomatal opening	3	HELPU_012030	-1.40962428154055	0.0596	-2.96812389393366
BP	GO:1990069	stomatal opening	3	HELPU_021507	-2.58324288077224	0.0596	-2.96812389393366
BP	GO:0046274	lignin catabolic process	1	HELPU_012345	2.85405846897454	0.0611	2.85405846897454
BP	GO:1900039	positive regulation of cellular response...	1	HELPU_005674	-4.95760379750153	0.0611	-4.95760379750153
BP	GO:0010321	regulation of vegetative phase change	1	HELPU_017653	-1.35153961103808	0.0611	-1.35153961103808
BP	GO:0050832	defense response to fungus	6	HELPU_006504	-1.1573404324735	0.0618	0.876357008383315
BP	GO:0050832	defense response to fungus	6	HELPU_008127	-1.55309902472235	0.0618	0.876357008383315
BP	GO:0050832	defense response to fungus	6	HELPU_014827	-1.01162288772236	0.0618	0.876357008383315
BP	GO:0050832	defense response to fungus	6	HELPU_015152	2.42782405031887	0.0618	0.876357008383315
BP	GO:0050832	defense response to fungus	6	HELPU_017295	6.96549538725587	0.0618	0.876357008383315
BP	GO:0050832	defense response to fungus	6	HELPU_018554	-3.52462958960545	0.0618	0.876357008383315
BP	GO:0048831	regulation of shoot system development	3	HELPU_004102	-2.63631865187376	0.065	2.43603074035337
